system:index,B11_post,B11_pre,B12_post,B12_pre,B4_post,B4_pre,B8A_post,B8A_pre,NBR_post,NBR_pre,area,dNBR,label,latitude,longitude,.geo
2_1_558,0.24355000257492065,0.25290000438690186,0.24905000627040863,0.17569999396800995,0.07164999842643738,0.08330000191926956,0.10885000228881836,0.17309999465942383,-0.391729535145818,-0.007454126701142976,Karkaraly,0.3842754065990448,1,49.2075423683566,75.43000361368372,"{""type"":""Point"",""coordinates"":[75.43000361368372,49.2075423683566]}"
2_1_561,0.20340000092983246,0.2791999876499176,0.22450000047683716,0.19020000100135803,0.05130000039935112,0.08349999785423279,0.08784999698400497,0.18150000274181366,-0.4374900099365724,-0.023405967640386917,Karkaraly,0.4140840470790863,1,49.19378613784493,75.37103548347893,"{""type"":""Point"",""coordinates"":[75.37103548347893,49.19378613784493]}"
2_1_562,0.2293500006198883,0.2793000042438507,0.24295000731945038,0.1882999986410141,0.05914999917149544,0.08749999850988388,0.09825000166893005,0.18529999256134033,-0.42409144735822113,-0.008029995049033237,Karkaraly,0.4160614609718323,1,49.19506425339498,75.32417132196423,"{""type"":""Point"",""coordinates"":[75.32417132196423,49.19506425339498]}"
2_1_566,0.2545500099658966,0.24979999661445618,0.25040000677108765,0.14605000615119934,0.06419999897480011,0.07485000044107437,0.11309999972581863,0.23935000598430634,-0.3777166563721576,0.24208613620983216,Karkaraly,0.6198027729988098,1,49.190986029299005,75.41985125296281,"{""type"":""Point"",""coordinates"":[75.41985125296281,49.190986029299005]}"
2_1_567,0.19740000367164612,0.25029999017715454,0.19789999723434448,0.16949999332427979,0.06539999693632126,0.08510000258684158,0.0989999994635582,0.19269999861717224,-0.33310878703517655,0.06405302542536398,Karkaraly,0.3971618115901947,1,49.214913087223806,75.4001552609576,"{""type"":""Point"",""coordinates"":[75.4001552609576,49.214913087223806]}"
2_1_572,0.1826999932527542,0.27489998936653137,0.20634999871253967,0.18469999730587006,0.045499999076128006,0.08829999715089798,0.07124999910593033,0.1834000051021576,-0.4866714721480467,-0.003531627805509932,Karkaraly,0.48313984274864197,1,49.208612656895546,75.43604360281725,"{""type"":""Point"",""coordinates"":[75.43604360281725,49.208612656895546]}"
2_1_575,0.21694999933242798,0.2859500050544739,0.23280000686645508,0.20440000295639038,0.05584999918937683,0.09025000035762787,0.09555000066757202,0.18549999594688416,-0.4179990956286479,-0.048473985798073556,Karkaraly,0.36952510476112366,1,49.207380604920864,75.4211552874503,"{""type"":""Point"",""coordinates"":[75.4211552874503,49.207380604920864]}"
2_1_576,0.1868000030517578,0.27390000224113464,0.21199999749660492,0.19519999623298645,0.052549999207258224,0.08550000190734863,0.08765000104904175,0.1800999939441681,-0.41498413833170944,-0.04023448623510658,Karkaraly,0.37474966049194336,1,49.2154901251061,75.43850855322059,"{""type"":""Point"",""coordinates"":[75.43850855322059,49.2154901251061]}"
2_1_583,0.2304999977350235,0.2611500024795532,0.24334999918937683,0.16574999690055847,0.05115000158548355,0.07779999822378159,0.09470000118017197,0.21400000154972076,-0.4397278445398727,0.12705728728391208,Karkaraly,0.5667851567268372,1,49.20423415817096,75.42189087940666,"{""type"":""Point"",""coordinates"":[75.42189087940666,49.20423415817096]}"
2_1_585,0.23074999451637268,0.29580000042915344,0.2349500060081482,0.2094999998807907,0.06019999831914902,0.0860000029206276,0.10085000097751617,0.18729999661445618,-0.39934485479732845,-0.05594758937101064,Karkaraly,0.34339725971221924,1,49.1950216253107,75.35304065509108,"{""type"":""Point"",""coordinates"":[75.35304065509108,49.1950216253107]}"
