system:index,B11_post,B11_pre,B12_post,B12_pre,B4_post,B4_pre,B8A_post,B8A_pre,NBR_post,NBR_pre,area,dNBR,label,.geo
1_29,0.20065000653266907,0.26910001039505005,0.21250000596046448,0.17949999868869781,0.04749999940395355,0.07855000346899033,0.07720000296831131,0.19050000607967377,-0.46703485958613605,0.029729749322198542,Karkaraly,0.496764600276947,1,"{""type"":""Point"",""coordinates"":[75.41920459910982,49.18922178774752]}"
1_31,0.22495000064373016,0.2680000066757202,0.24169999361038208,0.16410000622272491,0.046300001442432404,0.08299999684095383,0.09059999883174896,0.20559999346733093,-0.45470959438841,0.11225314384473417,Karkaraly,0.566962718963623,1,"{""type"":""Point"",""coordinates"":[75.37738022974503,49.22133194170784]}"
1_32,0.1965000033378601,0.2745000123977661,0.2186499983072281,0.18320000171661377,0.05270000174641609,0.08410000056028366,0.08224999904632568,0.1834000051021576,-0.4533067479579739,5.455629618760342E-4,Karkaraly,0.4538523256778717,1,"{""type"":""Point"",""coordinates"":[75.34972249030739,49.20842105450544]}"
1_33,0.249549999833107,0.2687000036239624,0.2454500049352646,0.15049999952316284,0.05979999899864197,0.06840000301599503,0.10365000367164612,0.2578999996185303,-0.4061873324766553,0.2629774738518188,Karkaraly,0.669164776802063,1,"{""type"":""Point"",""coordinates"":[75.41271043036056,49.199783609342305]}"
1_34,0.19014999270439148,0.2678999900817871,0.21815000474452972,0.16060000658035278,0.04619999974966049,0.07620000094175339,0.07034999877214432,0.1981000006198883,-0.5123050404532948,0.10454416862780123,Karkaraly,0.6168491840362549,1,"{""type"":""Point"",""coordinates"":[75.38839165503603,49.20973502345003]}"
1_40,0.24095000326633453,0.27720001339912415,0.24165000021457672,0.15029999613761902,0.04904999956488609,0.07000000029802322,0.09009999781847,0.2921000123023987,-0.4568199044299929,0.32052444272049657,Karkaraly,0.7773443460464478,1,"{""type"":""Point"",""coordinates"":[75.41542534121292,49.20013725556574]}"
1_45,0.24250000715255737,0.28200000524520874,0.2520500123500824,0.21160000562667847,0.07580000162124634,0.08659999817609787,0.11625000089406967,0.17479999363422394,-0.36872116908122043,-0.09523812645663768,Karkaraly,0.2734830379486084,1,"{""type"":""Point"",""coordinates"":[75.35842514247928,49.1974550396293]}"
1_48,0.2526000142097473,0.275299996137619,0.24754999577999115,0.20479999482631683,0.08410000056028366,0.09019999951124191,0.1342500001192093,0.21040000021457672,-0.29675221811865693,0.01348748905381932,Karkaraly,0.31023970246315,1,"{""type"":""Point"",""coordinates"":[75.34313714799177,49.188488211497344]}"
1_50,0.2326499968767166,0.29789999127388,0.23899999260902405,0.21330000460147858,0.06665000319480896,0.09430000185966492,0.1075500026345253,0.1826000064611435,-0.37931032110422613,-0.07754482769003779,Karkaraly,0.301765501499176,1,"{""type"":""Point"",""coordinates"":[75.36676130409472,49.19399311492915]}"
1_51,0.2138500064611435,0.24729999899864197,0.23549999296665192,0.14239999651908875,0.05324999988079071,0.06379999965429306,0.09179999679327011,0.2498999983072281,-0.4390467481492659,0.27402498905393274,Karkaraly,0.7130717635154724,1,"{""type"":""Point"",""coordinates"":[75.3737870637914,49.21445264084709]}"
1_52,0.22529999911785126,0.28459998965263367,0.23770000040531158,0.20350000262260437,0.05714999884366989,0.09040000289678574,0.09565000236034393,0.17829999327659607,-0.42612868416511923,-0.06600316819453657,Karkaraly,0.36012551188468933,1,"{""type"":""Point"",""coordinates"":[75.41207630440792,49.204727542802196]}"
1_55,0.23019999265670776,0.2761000096797943,0.24124999344348907,0.18449999392032623,0.06239999830722809,0.08940000087022781,0.09995000064373016,0.19110000133514404,-0.41412659803164914,0.017571904947253022,Karkaraly,0.4316985011100769,1,"{""type"":""Point"",""coordinates"":[75.37678772660628,49.214660915071896]}"
1_57,0.1704999953508377,0.2563999891281128,0.1965000033378601,0.15199999511241913,0.03485000133514404,0.07090000063180923,0.06024999916553497,0.22360000014305115,-0.5306718708620984,0.1906283438101008,Karkaraly,0.7213002443313599,1,"{""type"":""Point"",""coordinates"":[75.36609312133328,49.199235431708196]}"
1_58,0.20045000314712524,0.2563999891281128,0.22089999914169312,0.17139999568462372,0.04989999905228615,0.07639999687671661,0.08139999955892563,0.17339999973773956,-0.46146212432147776,0.0058004758691076455,Karkaraly,0.4672625958919525,1,"{""type"":""Point"",""coordinates"":[75.41741319962203,49.20671117525967]}"
1_60,0.1903499960899353,0.2639000117778778,0.2176000028848648,0.1664000004529953,0.04540000110864639,0.08209999650716782,0.07079999893903732,0.22259999811649323,-0.5090152670507402,0.14447300223693627,Karkaraly,0.653488278388977,1,"{""type"":""Point"",""coordinates"":[75.40061161236216,49.2185170114548]}"
1_62,0.15205000340938568,0.24770000576972961,0.15870000422000885,0.14190000295639038,0.03384999930858612,0.08330000191926956,0.060350000858306885,0.22930000722408295,-0.44898425510896217,0.2354525912464271,Karkaraly,0.6844368577003479,1,"{""type"":""Point"",""coordinates"":[75.4211753481076,49.20104348259121]}"
1_63,0.1895499974489212,0.249099999666214,0.20235000550746918,0.1745000034570694,0.06334999948740005,0.08460000157356262,0.08980000019073486,0.18140000104904175,-0.3852473151515198,0.019387461378506027,Karkaraly,0.4046347737312317,1,"{""type"":""Point"",""coordinates"":[75.39955402127474,49.21527039313038]}"
1_65,0.24160000681877136,0.2770000100135803,0.24789999425411224,0.19349999725818634,0.0658000037074089,0.08420000225305557,0.10535000264644623,0.1860000044107437,-0.4035385502007365,-0.01976282691557273,Karkaraly,0.3837757110595703,1,"{""type"":""Point"",""coordinates"":[75.33767391097888,49.189781097109666]}"
1_76,0.009399999864399433,0.019200000911951065,0.010499999858438969,0.016499999910593033,0.00795000046491623,0.016599999740719795,0.004699999932199717,0.015300000086426735,-0.3815789477715212,-0.0377358435307786,Karkaraly,0.34384310245513916,1,"{""type"":""Point"",""coordinates"":[75.4263027287723,49.203942639432654]}"
1_97,0.21220000088214874,0.27410000562667847,0.23055000603199005,0.19099999964237213,0.06064999848604202,0.08500000089406967,0.09915000200271606,0.18119999766349792,-0.39854413353681833,-0.026329935652365594,Karkaraly,0.3722141981124878,1,"{""type"":""Point"",""coordinates"":[75.3796732358974,49.209028925212856]}"
1_98,0.21889999508857727,0.28360000252723694,0.22859999537467957,0.1964000016450882,0.05415000021457672,0.08540000021457672,0.09390000253915787,0.18170000612735748,-0.41767439909103377,-0.03887859089010573,Karkaraly,0.3787958025932312,1,"{""type"":""Point"",""coordinates"":[75.34070027203693,49.19115808105225]}"
1_99,0.21164999902248383,0.2937000095844269,0.227400004863739,0.20069999992847443,0.0515500009059906,0.08449999988079071,0.07980000227689743,0.17890000343322754,-0.48046874725256816,-0.057428862756027835,Karkaraly,0.42303988337516785,1,"{""type"":""Point"",""coordinates"":[75.36819729018406,49.187764141720066]}"
1_100,0.21105000376701355,0.2782000005245209,0.2252500057220459,0.19480000436306,0.07919999957084656,0.09880000352859497,0.10289999842643738,0.1940000057220459,-0.37284780054504235,-0.0020576096200177166,Karkaraly,0.37079018354415894,1,"{""type"":""Point"",""coordinates"":[75.38818208725364,49.216557695059265]}"
1_102,0.15700000524520874,0.24660000205039978,0.18440000712871552,0.17299999296665192,0.03265000134706497,0.06769999861717224,0.05790000036358833,0.14429999887943268,-0.5220800778107495,-0.09045066128189813,Karkaraly,0.4316294193267822,1,"{""type"":""Point"",""coordinates"":[75.4421536957623,49.21637957482118]}"
1_103,0.2533999979496002,0.2865000069141388,0.25270000100135803,0.19370000064373016,0.06769999861717224,0.08669999986886978,0.11114999651908875,0.1914999932050705,-0.3890339575289259,-0.005711338197796593,Karkaraly,0.3833226263523102,1,"{""type"":""Point"",""coordinates"":[75.36667025383,49.21525769080258]}"
1_108,0.18844999372959137,0.2517000138759613,0.21834999322891235,0.1671999990940094,0.042249999940395355,0.07599999755620956,0.06989999860525131,0.1906999945640564,-0.5150043324513517,0.0656607876123593,Karkaraly,0.580665111541748,1,"{""type"":""Point"",""coordinates"":[75.38532666246074,49.19011443406219]}"
1_109,0.3008500039577484,0.2599000036716461,0.22669999301433563,0.15530000627040863,0.10014999657869339,0.07779999822378159,0.19140000641345978,0.2540999948978424,-0.08442953037356331,0.24132874534807333,Karkaraly,0.32575827836990356,1,"{""type"":""Point"",""coordinates"":[75.4299961906768,49.19261527976632]}"
1_111,0.2641499936580658,0.2919999957084656,0.2547999918460846,0.20720000565052032,0.08264999836683273,0.09120000153779984,0.12460000067949295,0.18320000171661377,-0.3431734152124795,-0.06147541875258428,Karkaraly,0.28169798851013184,1,"{""type"":""Point"",""coordinates"":[75.33228800174697,49.18778014670231]}"
1_113,0.24490000307559967,0.2680000066757202,0.2284500002861023,0.2037999927997589,0.09290000051259995,0.09610000252723694,0.1302500069141388,0.20749999582767487,-0.2737663546160573,0.008995874374476371,Karkaraly,0.28276222944259644,1,"{""type"":""Point"",""coordinates"":[75.40836907573555,49.21001912043318]}"
1_115,0.1867000013589859,0.2662999927997589,0.21694999933242798,0.164000004529953,0.040950000286102295,0.07559999823570251,0.06989999860525131,0.21220000088214874,-0.5126372730848845,0.12812332710999272,Karkaraly,0.640760600566864,1,"{""type"":""Point"",""coordinates"":[75.37213902246506,49.20458544592945]}"
1_119,0.17409999668598175,0.25859999656677246,0.19699999690055847,0.1851000040769577,0.04500000178813934,0.0794999971985817,0.06965000182390213,0.15219999849796295,-0.4775923333427496,-0.09753929833334953,Karkaraly,0.3800530433654785,1,"{""type"":""Point"",""coordinates"":[75.43919880794192,49.216137779596615]}"
1_121,0.18649999797344208,0.2802000045776367,0.21199999749660492,0.18150000274181366,0.04324999824166298,0.08470000326633453,0.06920000165700912,0.19949999451637268,-0.5078235998200944,0.04724407323909046,Karkaraly,0.5550676584243774,1,"{""type"":""Point"",""coordinates"":[75.3795205746497,49.20587216961109]}"
1_123,0.1805499941110611,0.2736000120639801,0.20970000326633453,0.17599999904632568,0.04650000110268593,0.08760000020265579,0.06800000369548798,0.20589999854564667,-0.5102628592671483,0.0782927459749989,Karkaraly,0.588555634021759,1,"{""type"":""Point"",""coordinates"":[75.39461340426088,49.218254826614846]}"
1_124,0.26010000705718994,0.27709999680519104,0.2558000087738037,0.19795000553131104,0.1039000004529953,0.09440000355243683,0.13484999537467957,0.19859999418258667,-0.3096122158318266,0.001639108944003499,Karkaraly,0.31125131249427795,1,"{""type"":""Point"",""coordinates"":[75.400362852413,49.18357415417651]}"
1_125,0.2527500092983246,0.27390000224113464,0.2560499906539917,0.20579999685287476,0.08089999854564667,0.09009999781847,0.12004999816417694,0.17239999771118164,-0.3616059466451249,-0.08831306087191415,Karkaraly,0.2732928991317749,1,"{""type"":""Point"",""coordinates"":[75.39264827488655,49.19471562650894]}"
1_130,0.1899999976158142,0.272599995136261,0.21449999511241913,0.18719999492168427,0.05590000003576279,0.08410000056028366,0.08585000038146973,0.1597999930381775,-0.42833359967061163,-0.0789625441908551,Karkaraly,0.3493710458278656,1,"{""type"":""Point"",""coordinates"":[75.39899951499477,49.191843100301455]}"
1_131,0.2220499962568283,0.2802000045776367,0.23295000195503235,0.20739999413490295,0.061650000512599945,0.09369999915361404,0.10360000282526016,0.18240000307559967,-0.3843411002600187,-0.06413543160135686,Karkaraly,0.3202056586742401,1,"{""type"":""Point"",""coordinates"":[75.3818768368468,49.209443057736706]}"
1_137,0.23649999499320984,0.29670000076293945,0.23929999768733978,0.211899995803833,0.06925000250339508,0.09000000357627869,0.10830000042915344,0.18140000104904175,-0.3768699596318281,-0.07754893210996049,Karkaraly,0.2993210256099701,1,"{""type"":""Point"",""coordinates"":[75.31923397648478,49.186321919588366]}"
1_139,0.2439499944448471,0.3028999865055084,0.23739999532699585,0.21930000185966492,0.08344999700784683,0.10779999941587448,0.12585000693798065,0.21240000426769257,-0.3070887479517313,-0.015983315946344362,Karkaraly,0.2911054193973541,1,"{""type"":""Point"",""coordinates"":[75.40853573466279,49.20313174082324]}"
1_142,0.2358500063419342,0.2840000092983246,0.2460000067949295,0.20059999823570251,0.07119999825954437,0.0934000015258789,0.10499999672174454,0.17489999532699585,-0.40170942638320184,-0.06844208614990417,Karkaraly,0.33326733112335205,1,"{""type"":""Point"",""coordinates"":[75.32658337367148,49.18898955871528]}"
1_145,0.2382500022649765,0.2700999975204468,0.24435000121593475,0.19089999794960022,0.07509999722242355,0.08789999783039093,0.11495000123977661,0.19429999589920044,-0.3601447233279896,0.008826578410940455,Karkaraly,0.3689712882041931,1,"{""type"":""Point"",""coordinates"":[75.34615257684848,49.189039784334334]}"
1_148,0.21664999425411224,0.27619999647140503,0.2301499992609024,0.19429999589920044,0.06710000336170197,0.08410000056028366,0.09995000064373016,0.17149999737739563,-0.39442592746073196,-0.06232913871205245,Karkaraly,0.33209678530693054,1,"{""type"":""Point"",""coordinates"":[75.3514422544121,49.20463958259998]}"
1_152,0.23759999871253967,0.29159998893737793,0.24320000410079956,0.21150000393390656,0.07374999672174454,0.09269999712705612,0.11155000329017639,0.17910000681877136,-0.3711064075201822,-0.08294929908655427,Karkaraly,0.2881571054458618,1,"{""type"":""Point"",""coordinates"":[75.32167941125694,49.18668770363739]}"
1_156,0.2672500014305115,0.22499999403953552,0.1766500025987625,0.12630000710487366,0.0828000009059906,0.06480000168085098,0.1935500055551529,0.24879999458789825,0.045651006440183516,0.32657954393548366,Karkaraly,0.2809285521507263,1,"{""type"":""Point"",""coordinates"":[75.34002199951954,49.233972901321955]}"
1_158,0.1911499947309494,0.2567000091075897,0.2029999941587448,0.18649999797344208,0.05730000138282776,0.08669999986886978,0.08179999887943268,0.1704999953508377,-0.4255617915800484,-0.044817935355171895,Karkaraly,0.3807438611984253,1,"{""type"":""Point"",""coordinates"":[75.42139809094749,49.212176745865065]}"
1_162,0.2349500060081482,0.27720001339912415,0.2476000040769577,0.186599999666214,0.06970000267028809,0.09109999984502792,0.10440000146627426,0.19990000128746033,-0.4068181828283974,0.034411388327112755,Karkaraly,0.44122958183288574,1,"{""type"":""Point"",""coordinates"":[75.38335201328704,49.214261279860466]}"
1_164,0.23755000531673431,0.2637999951839447,0.24619999527931213,0.15549999475479126,0.06369999796152115,0.07320000231266022,0.10535000264644623,0.20739999413490295,-0.4006542268921052,0.14301460724455142,Karkaraly,0.543668806552887,1,"{""type"":""Point"",""coordinates"":[75.38898096384462,49.209155007281105]}"
1_168,0.23970000445842743,0.27469998598098755,0.24584999680519104,0.1842000037431717,0.07325000315904617,0.09799999743700027,0.11715000122785568,0.19259999692440033,-0.35454544428294676,0.02229297549455008,Karkaraly,0.37683841586112976,1,"{""type"":""Point"",""coordinates"":[75.37347672131582,49.21955419455516]}"
1_169,0.1984499990940094,0.2700499892234802,0.21044999361038208,0.19394999742507935,0.05999999865889549,0.08744999766349792,0.08735000342130661,0.16509999334812164,-0.41336464545356083,-0.08035093947455695,Karkaraly,0.33301371335983276,1,"{""type"":""Point"",""coordinates"":[75.40017389577287,49.1991314708537]}"
1_173,0.217849999666214,0.25450000166893005,0.22474999725818634,0.1860000044107437,0.08874999731779099,0.09080000221729279,0.11434999853372574,0.16689999401569366,-0.32556767942930703,-0.05412301071186171,Karkaraly,0.2714446783065796,1,"{""type"":""Point"",""coordinates"":[75.36597001619866,49.21358375655504]}"
1_174,0.22914999723434448,0.25600001215934753,0.21254999935626984,0.1762000024318695,0.06750000268220901,0.08640000224113464,0.14980000257492065,0.22110000252723694,-0.17317509713513202,0.11301283547678015,Karkaraly,0.28618794679641724,1,"{""type"":""Point"",""coordinates"":[75.37967385032304,49.224087876585834]}"
1_177,0.2013999968767166,0.2667999863624573,0.21809999644756317,0.17239999771118164,0.039650000631809235,0.08250000327825546,0.07225000113248825,0.19429999589920044,-0.5023247684886345,0.05972183956808982,Karkaraly,0.5620465874671936,1,"{""type"":""Point"",""coordinates"":[75.4051533738856,49.20703935779715]}"
1_178,0.2542000114917755,0.2076999992132187,0.15565000474452972,0.10790000110864639,0.08760000020265579,0.05400000140070915,0.23604999482631683,0.34470000863075256,0.2052591017867622,0.523199298335085,Karkaraly,0.31794020533561707,1,"{""type"":""Point"",""coordinates"":[75.34048923876242,49.21830986163633]}"
1_183,0.1873999983072281,0.2556999921798706,0.1927500069141388,0.18379999697208405,0.05000000074505806,0.08659999817609787,0.08905000239610672,0.1761000007390976,-0.3679914871963839,-0.0213948215669778,Karkaraly,0.3465966582298279,1,"{""type"":""Point"",""coordinates"":[75.41723456778497,49.212420505586394]}"
1_189,0.18770000338554382,0.27755001187324524,0.21089999377727509,0.17595000565052032,0.03920000046491623,0.0856499969959259,0.06764999777078629,0.20890000462532043,-0.5142703297543352,0.08561776820840732,Karkaraly,0.5998880863189697,1,"{""type"":""Point"",""coordinates"":[75.33751995328095,49.201034804609755]}"
1_197,0.26179999113082886,0.26089999079704285,0.2570500075817108,0.1679999977350235,0.07644999772310257,0.07739999890327454,0.1256999969482422,0.20839999616146088,-0.34317441953992067,0.10733262242705557,Karkaraly,0.4505070447921753,1,"{""type"":""Point"",""coordinates"":[75.40727687131655,49.190343723775555]}"
1_205,0.24985000491142273,0.29910001158714294,0.24815000593662262,0.21770000457763672,0.06915000081062317,0.09229999780654907,0.11415000259876251,0.19269999861717224,-0.36985923317960007,-0.06091619338657134,Karkaraly,0.3089430332183838,1,"{""type"":""Point"",""coordinates"":[75.32411870198123,49.19278878095246]}"
1_207,0.18950000405311584,0.26660001277923584,0.20514999330043793,0.19609999656677246,0.055399999022483826,0.08429999649524689,0.08335000276565552,0.1582999974489212,-0.42218368178722204,-0.10665914152407516,Karkaraly,0.31552454829216003,1,"{""type"":""Point"",""coordinates"":[75.428776478306,49.21422956935349]}"
1_208,0.2021999955177307,0.28700000047683716,0.23135000467300415,0.2061000019311905,0.052400000393390656,0.09120000153779984,0.08675000071525574,0.17309999465942383,-0.45457403806471347,-0.0870253364147405,Karkaraly,0.36754870414733887,1,"{""type"":""Point"",""coordinates"":[75.40213142709602,49.20144300425753]}"
1_210,0.23100000619888306,0.26170000433921814,0.23755000531673431,0.1809999942779541,0.07254999876022339,0.08240000158548355,0.10814999788999557,0.17409999668598175,-0.3743130061510501,-0.019431139869201287,Karkaraly,0.3548818528652191,1,"{""type"":""Point"",""coordinates"":[75.42879832552485,49.210416850186704]}"
1_212,0.22384999692440033,0.28220000863075256,0.2345999926328659,0.19740000367164612,0.06520000100135803,0.09139999747276306,0.0966000035405159,0.18019999563694,-0.4166666385470234,-0.04555086881938723,Karkaraly,0.3711157739162445,1,"{""type"":""Point"",""coordinates"":[75.41215244728131,49.20560600975544]}"
1_213,0.27355000376701355,0.2888999879360199,0.26829999685287476,0.2142000049352646,0.07355000078678131,0.08320000022649765,0.12835000455379486,0.19509999454021454,-0.35282993017210323,-0.04666506332647654,Karkaraly,0.30616486072540283,1,"{""type"":""Point"",""coordinates"":[75.34469864918519,49.1854836839162]}"
1_214,0.1858000010251999,0.2540999948978424,0.20100000500679016,0.18729999661445618,0.0625,0.0843999981880188,0.08950000256299973,0.15649999678134918,-0.3838209966896597,-0.0895869704035974,Karkaraly,0.294234037399292,1,"{""type"":""Point"",""coordinates"":[75.40914521042416,49.2080796819076]}"
1_216,0.291049987077713,0.2281000018119812,0.17659999430179596,0.1160999983549118,0.09929999709129333,0.060600001364946365,0.24044999480247498,0.3248000144958496,0.1530991539834694,0.47334998879117723,Karkaraly,0.32025083899497986,1,"{""type"":""Point"",""coordinates"":[75.30260440070211,49.17335088824813]}"
1_219,0.20055000483989716,0.26260000467300415,0.2131499946117401,0.17990000545978546,0.05460000038146973,0.08049999922513962,0.09619999676942825,0.1679999977350235,-0.3780507551338861,-0.03420525327819118,Karkaraly,0.34384551644325256,1,"{""type"":""Point"",""coordinates"":[75.37482342103614,49.19323253162233]}"
1_220,0.2203499972820282,0.2277500033378601,0.22155000269412994,0.1277499943971634,0.053050000220537186,0.06920000165700912,0.0953499972820282,0.25665000081062317,-0.39823289814325136,0.3353278044235749,Karkaraly,0.7335606813430786,1,"{""type"":""Point"",""coordinates"":[75.41869190989662,49.19034403514934]}"
1_221,0.25314998626708984,0.3091999888420105,0.23909999430179596,0.22110000252723694,0.08910000324249268,0.10170000046491623,0.12094999849796295,0.1996999979019165,-0.32814886312063307,-0.05085552424785079,Karkaraly,0.27729332447052,1,"{""type"":""Point"",""coordinates"":[75.4325236851616,49.20414714913438]}"
1_225,0.20855000615119934,0.28130000829696655,0.2349500060081482,0.20569999516010284,0.0632999986410141,0.0877000018954277,0.09565000236034393,0.1729000061750412,-0.42135511228583583,-0.08663494154620052,Karkaraly,0.3347201645374298,1,"{""type"":""Point"",""coordinates"":[75.38960240924874,49.19143499924155]}"
1_226,0.19349999725818634,0.2669000029563904,0.211899995803833,0.18970000743865967,0.05705000087618828,0.09350000321865082,0.08614999800920486,0.16279999911785126,-0.4219090770171569,-0.07631207892331186,Karkaraly,0.3455969989299774,1,"{""type"":""Point"",""coordinates"":[75.3981936614102,49.20870277374179]}"
1_229,0.25,0.2881999909877777,0.24480000138282776,0.1995999962091446,0.06644999980926514,0.08179999887943268,0.10819999873638153,0.17569999396800995,-0.3869688458932463,-0.06368239506175584,Karkaraly,0.3232864439487457,1,"{""type"":""Point"",""coordinates"":[75.31950282233288,49.18367836014098]}"
1_231,0.22705000638961792,0.2644999921321869,0.24044999480247498,0.1657000035047531,0.05299999937415123,0.08269999921321869,0.09144999831914902,0.20509999990463257,-0.4489303994312686,0.10625673149301315,Karkaraly,0.5551871061325073,1,"{""type"":""Point"",""coordinates"":[75.3763911304934,49.221225130271726]}"
1_233,0.23405000567436218,0.2678999900817871,0.23770000040531158,0.1834000051021576,0.07810000330209732,0.07779999822378159,0.1152999997138977,0.16099999845027924,-0.3467422114733116,-0.06504066905001593,Karkaraly,0.28170153498649597,1,"{""type"":""Point"",""coordinates"":[75.40117219493919,49.19101086024404]}"
1_234,0.2575500011444092,0.27880001068115234,0.2500999867916107,0.16779999434947968,0.06584999710321426,0.07540000230073929,0.11219999939203262,0.23469999432563782,-0.3806237721733698,0.1662111847415659,Karkaraly,0.5468349456787109,1,"{""type"":""Point"",""coordinates"":[75.41493323010013,49.19854894005687]}"
1_239,0.19470000267028809,0.2847999930381775,0.2168000042438507,0.19464999437332153,0.03974999859929085,0.08635000139474869,0.07509999722242355,0.20090000331401825,-0.485440240868923,0.01580080641445737,Karkaraly,0.5012410283088684,1,"{""type"":""Point"",""coordinates"":[75.43527098036384,49.2188633351739]}"
1_244,0.27320000529289246,0.2766000032424927,0.2386000007390976,0.18389999866485596,0.06639999896287918,0.07829999923706055,0.13955000042915344,0.21660000085830688,-0.26193309534296055,0.08164794564889813,Karkaraly,0.34358105063438416,1,"{""type"":""Point"",""coordinates"":[75.31264291707934,49.17886570921822]}"
1_249,0.22875000536441803,0.27059999108314514,0.22595000267028809,0.19300000369548798,0.08209999650716782,0.09239999949932098,0.11225000023841858,0.1704999953508377,-0.33619160690120264,-0.06189823494822841,Karkaraly,0.27429336309432983,1,"{""type"":""Point"",""coordinates"":[75.35196067866154,49.20653209046426]}"
1_254,0.19020000100135803,0.26910001039505005,0.2046000063419342,0.19030000269412994,0.05290000140666962,0.08950000256299973,0.08429999649524689,0.17820000648498535,-0.4164070912608688,-0.03283580979034168,Karkaraly,0.3835712671279907,1,"{""type"":""Point"",""coordinates"":[75.4335614901213,49.214447129951154]}"
