system:index,B11_post,B11_pre,B12_post,B12_pre,B4_post,B4_pre,B8A_post,B8A_pre,NBR_post,NBR_pre,area,dNBR,label,.geo
1_2_252,0.32580000162124634,0.28630000352859497,0.2946000099182129,0.25999999046325684,0.19020000100135803,0.16580000519752502,0.25920000672340393,0.24089999496936798,-0.06392199734749653,-0.03813135565853987,Semey,0.025790641084313393,0,"{""type"":""Point"",""coordinates"":[80.42694909093659,50.37032893209944]}"
1_2_254,0.13510000705718994,0.14225000143051147,0.08410000056028366,0.09910000115633011,0.04230000078678131,0.049949999898672104,0.15299999713897705,0.15489999949932098,0.29059467417661733,0.21968503227934702,Semey,-0.07090964168310165,0,"{""type"":""Point"",""coordinates"":[80.71874685578472,50.634253003927654]}"
1_2_255,0.2858999967575073,0.289249986410141,0.25220000743865967,0.2890999913215637,0.133200004696846,0.11540000140666962,0.24379999935626984,0.17315000295639038,-0.016935499934101417,-0.25083826890315075,Semey,-0.23390276730060577,0,"{""type"":""Point"",""coordinates"":[80.43236541085457,50.688530965721846]}"
1_2_258,0.06350000202655792,0.07670000195503235,0.02879999950528145,0.05090000107884407,0.02199999988079071,0.06080000102519989,0.13670000433921814,0.13609999418258667,0.6519637602867812,0.4556149479289069,Semey,-0.19634881615638733,0,"{""type"":""Point"",""coordinates"":[80.82846304826568,50.3578711401616]}"
1_2_259,0.22290000319480896,0.20284999907016754,0.16899999976158142,0.16214999556541443,0.09300000220537186,0.09435000270605087,0.18129999935626984,0.16504999995231628,0.035112759422389644,0.008863094213412685,Semey,-0.026249665766954422,0,"{""type"":""Point"",""coordinates"":[80.44013932434756,50.48508081887765]}"
1_2_260,0.16940000653266907,0.16615000367164612,0.12319999933242798,0.12290000170469284,0.06360000371932983,0.06554999947547913,0.1527000069618225,0.14990000426769257,0.10692282332872598,0.09897361426646319,Semey,-0.007949208840727806,0,"{""type"":""Point"",""coordinates"":[80.61139273868909,50.491538716890425]}"
1_2_261,0.2955999970436096,0.2687999904155731,0.23440000414848328,0.22314999997615814,0.12460000067949295,0.11140000075101852,0.21629999577999115,0.18950000405311584,-0.040159770071809577,-0.08154609377067913,Semey,-0.04138632491230965,0,"{""type"":""Point"",""coordinates"":[80.4580456668786,50.50587880595777]}"
1_2_263,0.29589998722076416,0.2737500071525574,0.262800008058548,0.28984999656677246,0.10090000182390213,0.08919999748468399,0.21660000085830688,0.13650000095367432,-0.09637047630563107,-0.3596810050544068,Semey,-0.2633105218410492,0,"{""type"":""Point"",""coordinates"":[80.99089405949195,50.5597058727207]}"
1_2_264,0.3269999921321869,0.2975499927997589,0.2750000059604645,0.2506999969482422,0.1340000033378601,0.12610000371932983,0.20759999752044678,0.20784999430179596,-0.13966019053848522,-0.09344674182554062,Semey,0.04621344804763794,0,"{""type"":""Point"",""coordinates"":[80.6608062762376,50.37004592761642]}"
1_2_266,0.1648000031709671,0.14920000731945038,0.11309999972581863,0.11060000211000443,0.061799999326467514,0.05665000155568123,0.17339999973773956,0.1590999960899353,0.2104712046241762,0.17982941899753307,Semey,-0.030641784891486168,0,"{""type"":""Point"",""coordinates"":[80.54192479049685,50.490904856299274]}"
1_2_267,0.3490000069141388,0.2874000072479248,0.3075000047683716,0.25334998965263367,0.17319999635219574,0.14159999787807465,0.2535000145435333,0.22759999334812164,-0.09625666375390146,-0.05353986321790053,Semey,0.042716801166534424,0,"{""type"":""Point"",""coordinates"":[80.4725044998594,50.33208923323609]}"
1_2_268,0.21850000321865082,0.2468000054359436,0.15410000085830688,0.18790000677108765,0.08020000159740448,0.09939999878406525,0.22949999570846558,0.1878499984741211,0.1965589038711943,-1.330892781596053E-4,Semey,-0.19669198989868164,0,"{""type"":""Point"",""coordinates"":[80.5622645451568,50.6984346232669]}"
1_2_269,0.3249000012874603,0.33515000343322754,0.2989000082015991,0.3000999987125397,0.18019999563694,0.18230000138282776,0.24740000069141388,0.25200000405311584,-0.09427055953109267,-0.08712188809721916,Semey,0.007148671429604292,0,"{""type"":""Point"",""coordinates"":[80.92829934084627,50.53021990821502]}"
1_2_270,0.2563999891281128,0.304500013589859,0.21529999375343323,0.30695000290870667,0.10939999669790268,0.1234000027179718,0.23330000042915344,0.17739999294281006,0.0401248482147638,-0.2674718923825731,Semey,-0.30759674310684204,0,"{""type"":""Point"",""coordinates"":[80.58598541777786,50.672960935218484]}"
1_2_271,0.19769999384880066,0.1785999983549118,0.1559000015258789,0.14534999430179596,0.09700000286102295,0.09080000221729279,0.18289999663829803,0.1624000072479248,0.07969302024416001,0.05540215389202592,Semey,-0.024290867149829865,0,"{""type"":""Point"",""coordinates"":[80.42753354606118,50.43284682907477]}"
1_2_272,0.3165999948978424,0.29319998621940613,0.2815000116825104,0.263700008392334,0.14659999310970306,0.13519999384880066,0.22110000252723694,0.2057500034570694,-0.12017510435259764,-0.12344233352337114,Semey,-0.0032672290690243244,0,"{""type"":""Point"",""coordinates"":[80.48143837558017,50.45676501961948]}"
1_2_274,0.32839998602867126,0.28369998931884766,0.2867000102996826,0.24969999492168427,0.12559999525547028,0.10440000146627426,0.2053000032901764,0.18584999442100525,-0.16544716414858252,-0.14659626234186868,Semey,0.01885090209543705,0,"{""type"":""Point"",""coordinates"":[80.48323020726934,50.65303271978282]}"
1_2_275,0.29954999685287476,0.3068999946117401,0.27764999866485596,0.29670000076293945,0.10980000346899033,0.12389999628067017,0.18885000050067902,0.1808999925851822,-0.19035369415438466,-0.24246233205734338,Semey,-0.05210863798856735,0,"{""type"":""Point"",""coordinates"":[80.94944903201919,50.61992396237197]}"
1_2_276,0.3192000091075897,0.3174999952316284,0.26759999990463257,0.2811500132083893,0.10779999941587448,0.1412000060081482,0.24719999730587006,0.23315000534057617,-0.03962704488986412,-0.0933307527447486,Semey,-0.053703706711530685,0,"{""type"":""Point"",""coordinates"":[80.78590432526208,50.361612157986286]}"
1_2_277,0.15119999647140503,0.16474999487400055,0.10575000196695328,0.12330000102519989,0.042899999767541885,0.05209999904036522,0.14914999902248383,0.1586499959230423,0.17026283596338243,0.12537682312630646,Semey,-0.04488601163029671,0,"{""type"":""Point"",""coordinates"":[80.71791085459735,50.64440529366775]}"
1_2_279,0.2526000142097473,0.33180001378059387,0.18809999525547028,0.3328999876976013,0.08550000190734863,0.13220000267028809,0.28700000047683716,0.1964000016450882,0.20816671460694258,-0.2578877551500151,Semey,-0.4660544693470001,0,"{""type"":""Point"",""coordinates"":[80.58518462741567,50.663848774282805]}"
1_2_282,0.17669999599456787,0.16715000569820404,0.1257999986410141,0.13214999437332153,0.06319999694824219,0.06480000168085098,0.15970000624656677,0.14790000021457672,0.11873907889739342,0.05623997909527469,Semey,-0.06249909847974777,0,"{""type"":""Point"",""coordinates"":[80.59133198473006,50.54488156006067]}"
1_2_286,0.27889999747276306,0.2687999904155731,0.20550000667572021,0.19134999811649323,0.10620000213384628,0.09849999845027924,0.22589999437332153,0.2303999960422516,0.04728787122854512,0.09259039351891518,Semey,0.04530252143740654,0,"{""type"":""Point"",""coordinates"":[80.67853932229359,50.376248972566124]}"
1_2_288,0.27320000529289246,0.33230000734329224,0.21299999952316284,0.32565000653266907,0.10580000281333923,0.1655000001192093,0.28220000863075256,0.23434999585151672,0.1397415346691217,-0.16303573266508012,Semey,-0.3027772605419159,0,"{""type"":""Point"",""coordinates"":[80.92587396486036,50.36235735752259]}"
1_2_289,0.25619998574256897,0.22384999692440033,0.18850000202655792,0.17710000276565552,0.1128000020980835,0.10840000212192535,0.1964000016450882,0.17225000262260437,0.020524810452508268,-0.013882925628299231,Semey,-0.034407734870910645,0,"{""type"":""Point"",""coordinates"":[80.44869175367327,50.513874731724464]}"
1_2_290,0.22990000247955322,0.2630999982357025,0.12229999899864197,0.164000004529953,0.04349999874830246,0.06920000165700912,0.34439998865127563,0.2921000123023987,0.47589456938069596,0.28085946732058836,Semey,-0.19503509998321533,0,"{""type"":""Point"",""coordinates"":[80.83391204984915,50.36900203999926]}"
1_2_291,0.29179999232292175,0.30434998869895935,0.25600001215934753,0.3052000105381012,0.12720000743865967,0.11420000344514847,0.2287999987602234,0.17835000157356262,-0.05610563693579757,-0.26233069131894826,Semey,-0.20622505247592926,0,"{""type"":""Point"",""coordinates"":[80.60596385370886,50.67623093057243]}"
1_2_292,0.11110000312328339,0.11935000121593475,0.06310000270605087,0.07720000296831131,0.030400000512599945,0.0340999998152256,0.16619999706745148,0.16339999437332153,0.44962928243890354,0.35827095742903564,Semey,-0.09135832637548447,0,"{""type"":""Point"",""coordinates"":[80.66943047429477,50.63462424014183]}"
1_2_293,0.1729000061750412,0.20059999823570251,0.12630000710487366,0.15240000188350677,0.10109999775886536,0.12639999389648438,0.1851000040769577,0.19269999861717224,0.18882464630918014,0.11677773594667432,Semey,-0.0720469132065773,0,"{""type"":""Point"",""coordinates"":[80.77425722378187,50.390138404144544]}"
1_2_294,0.1956000030040741,0.2333499938249588,0.10000000149011612,0.15289999544620514,0.039400000125169754,0.09319999814033508,0.35109999775886536,0.23434999585151672,0.5566393187470532,0.21032925044714065,Semey,-0.3463100790977478,0,"{""type"":""Point"",""coordinates"":[80.83304226810563,50.37150849880292]}"
1_2_296,0.2858000099658966,0.2502000033855438,0.22859999537467957,0.2168000042438507,0.11879999935626984,0.10670000314712524,0.1940000057220459,0.16920000314712524,-0.08187408793857139,-0.12331606265621609,Semey,-0.04144197329878807,0,"{""type"":""Point"",""coordinates"":[80.45946750483695,50.50432290833796]}"
1_2_299,0.15060000121593475,0.16404999792575836,0.0706000030040741,0.09435000270605087,0.04170000180602074,0.05274999886751175,0.4047999978065491,0.2879999876022339,0.7029869462192206,0.5064731000517224,Semey,-0.1965138465166092,0,"{""type"":""Point"",""coordinates"":[80.44507800125834,50.3595709688307]}"
1_2_300,0.34599998593330383,0.32120001316070557,0.321399986743927,0.2948499917984009,0.19099999964237213,0.18700000643730164,0.2483000010251999,0.23659999668598175,-0.12831312495718564,-0.10960578864351764,Semey,0.018707336857914925,0,"{""type"":""Point"",""coordinates"":[80.44056861286482,50.507788318513725]}"
1_2_301,0.24560000002384186,0.2813499867916107,0.1648000031709671,0.19705000519752502,0.08810000121593475,0.11640000343322754,0.31220000982284546,0.2847000062465668,0.3090146805798732,0.18194083854051704,Semey,-0.12707383930683136,0,"{""type"":""Point"",""coordinates"":[80.7731310835,50.38098622852794]}"
1_2_302,0.15839999914169312,0.1457500010728836,0.10379999876022339,0.10830000042915344,0.05009999871253967,0.049550000578165054,0.16869999468326569,0.14935000240802765,0.23816512838375986,0.15932467116957602,Semey,-0.0788404569029808,0,"{""type"":""Point"",""coordinates"":[80.62276682479764,50.63296854924054]}"
1_2_303,0.3513999879360199,0.3176000118255615,0.31380000710487366,0.2943499982357025,0.19040000438690186,0.17749999463558197,0.24879999458789825,0.2304999977350235,-0.11553503789797535,-0.12165380773717355,Semey,-0.006118769757449627,0,"{""type"":""Point"",""coordinates"":[80.4146442291377,50.46537246323592]}"
1_2_304,0.21279999613761902,0.20024999976158142,0.17219999432563782,0.16054999828338623,0.08829999715089798,0.0839499980211258,0.1891999989748001,0.1736000031232834,0.0470393053799254,0.03905433124333567,Semey,-0.007984974421560764,0,"{""type"":""Point"",""coordinates"":[80.47369332857636,50.454235388353084]}"
1_2_306,0.2728999853134155,0.29440000653266907,0.21070000529289246,0.26695001125335693,0.07240000367164612,0.1088000014424324,0.30390000343322754,0.20589999854564667,0.18111153626104565,-0.1291107358412894,Semey,-0.3102222681045532,0,"{""type"":""Point"",""coordinates"":[80.53301455139828,50.63991995963673]}"
1_2_307,0.3801000118255615,0.34790000319480896,0.3424000144004822,0.3143500089645386,0.2736000120639801,0.23839999735355377,0.326200008392334,0.3019999861717224,-0.024229741932222763,-0.020037353598235778,Semey,0.004192388150840998,0,"{""type"":""Point"",""coordinates"":[80.4893304018503,50.33048556980324]}"
1_2_311,0.34665000438690186,0.32385000586509705,0.29205000400543213,0.2846499979496002,0.13249999284744263,0.12250000238418579,0.21850000321865082,0.20264999568462372,-0.14406032660087661,-0.1682741706057299,Semey,-0.024213844910264015,0,"{""type"":""Point"",""coordinates"":[80.6909728535009,50.69084251124391]}"
1_2_313,0.3077000081539154,0.2833999991416931,0.23440000414848328,0.22769999504089355,0.10899999737739563,0.10530000180006027,0.22939999401569366,0.2062000036239624,-0.010780530730014573,-0.04955056806427356,Semey,-0.03877003863453865,0,"{""type"":""Point"",""coordinates"":[80.4377621535482,50.49150424866085]}"
1_2_314,0.1814499944448471,0.17284999787807465,0.12635000050067902,0.12639999389648438,0.0746999979019165,0.07989999651908875,0.1652500033378601,0.15845000743865967,0.13340192841259454,0.11251540597490264,Semey,-0.02088652178645134,0,"{""type"":""Point"",""coordinates"":[80.65144862162607,50.589290977228394]}"
1_2_315,0.3840000033378601,0.34834998846054077,0.3801000118255615,0.3587999939918518,0.13519999384880066,0.12110000103712082,0.23019999265670776,0.1887499988079071,-0.24561693932153447,-0.310565240471353,Semey,-0.06494829803705215,0,"{""type"":""Point"",""coordinates"":[80.989840480717,50.52936706117062]}"
1_2_316,0.2551000118255615,0.23274999856948853,0.16899999976158142,0.15549999475479126,0.08969999849796295,0.07495000213384628,0.24609999358654022,0.24285000562667847,0.18573836439524888,0.2192795551355308,Semey,0.03354119136929512,0,"{""type"":""Point"",""coordinates"":[80.90392430496873,50.675141888954094]}"
1_2_319,0.2549999952316284,0.22630000114440918,0.2167000025510788,0.19679999351501465,0.11860000342130661,0.11479999870061874,0.22439999878406525,0.20424999296665192,0.017456350509362294,0.018576236635723796,Semey,0.0011198861757293344,0,"{""type"":""Point"",""coordinates"":[80.42089337768202,50.37274561908786]}"
1_2_320,0.16554999351501465,0.19089999794960022,0.1051499992609024,0.12460000067949295,0.02914999984204769,0.04259999841451645,0.24300000071525574,0.26179999113082886,0.39595002574692956,0.3550724465819487,Semey,-0.040877580642700195,0,"{""type"":""Point"",""coordinates"":[80.93452926758273,50.380422344521776]}"
1_2_321,0.3479500114917755,0.29980000853538513,0.2829500138759613,0.23880000412464142,0.1354999989271164,0.11259999871253967,0.25415000319480896,0.2366500049829483,-0.053621317754226676,-0.004522029867511458,Semey,0.04909928888082504,0,"{""type"":""Point"",""coordinates"":[80.54773697066582,50.40848830646313]}"
1_2_322,0.010999999940395355,0.02095000073313713,0.008799999952316284,0.019899999722838402,0.016200000420212746,0.02484999969601631,0.014700000174343586,0.02070000022649765,0.2510638378820251,0.019704445927525946,Semey,-0.23135939240455627,0,"{""type"":""Point"",""coordinates"":[80.44956447414295,50.385935221646626]}"
1_2_324,0.11479999870061874,0.13285000622272491,0.07580000162124634,0.093299999833107,0.043299999088048935,0.05544999986886978,0.14560000598430634,0.15964999794960022,0.3152664948748151,0.2623047981739465,Semey,-0.052961695939302444,0,"{""type"":""Point"",""coordinates"":[80.42733274450906,50.55309587824493]}"
1_2_328,0.14845000207424164,0.1537500023841858,0.09809999912977219,0.10125000029802322,0.05694999918341637,0.06345000118017197,0.17139999568462372,0.17149999737739563,0.27198515014938346,0.25756186133124054,Semey,-0.014423288404941559,0,"{""type"":""Point"",""coordinates"":[80.7967312309593,50.68639032007479]}"
1_2_329,0.1573999971151352,0.15440000593662262,0.10649999976158142,0.11025000363588333,0.066600002348423,0.06679999828338623,0.15870000422000885,0.15315000712871552,0.19683259304193323,0.1628701660577076,Semey,-0.0339624285697937,0,"{""type"":""Point"",""coordinates"":[80.55338015875537,50.42783349000748]}"
1_2_330,0.18039999902248383,0.16245000064373016,0.1315000057220459,0.12809999287128448,0.07580000162124634,0.06554999947547913,0.1492999941110611,0.1428000032901764,0.06339027207832831,0.054263605120652925,Semey,-0.009126666933298111,0,"{""type"":""Point"",""coordinates"":[80.61349650339272,50.51093043409142]}"
1_2_332,0.2273000031709671,0.1969500035047531,0.17239999771118164,0.16140000522136688,0.10239999741315842,0.09395000338554382,0.18440000712871552,0.17059999704360962,0.033632312933735815,0.027710818552645736,Semey,-0.005921494215726852,0,"{""type"":""Point"",""coordinates"":[80.56341678917826,50.51844101810544]}"
1_2_333,0.3682999908924103,0.321399986743927,0.3127000033855438,0.27160000801086426,0.1671999990940094,0.13590000569820404,0.2535000145435333,0.24105000495910645,-0.10455667073014109,-0.05959231888978286,Semey,0.04496435075998306,0,"{""type"":""Point"",""coordinates"":[80.58751967416461,50.32923261387986]}"
1_2_335,0.10100000351667404,0.1111999973654747,0.061000000685453415,0.07010000199079514,0.032600000500679016,0.03720000013709068,0.1679999977350235,0.16519999504089355,0.4672488986358101,0.40416487143980273,Semey,-0.06308402866125107,0,"{""type"":""Point"",""coordinates"":[80.72482661066911,50.67111477282654]}"
1_2_337,0.10899999737739563,0.1172500029206276,0.06759999692440033,0.07779999822378159,0.042500000447034836,0.04675000160932541,0.15039999783039093,0.1522500067949295,0.379816527055998,0.32362532904571134,Semey,-0.05619119852781296,0,"{""type"":""Point"",""coordinates"":[80.43580328349195,50.58066070163765]}"
1_2_339,0.32510000467300415,0.3275499939918518,0.2888999879360199,0.2893500030040741,0.14839999377727509,0.15790000557899475,0.23145000636577606,0.23845000565052032,-0.11040642298330386,-0.09643803811845711,Semey,0.013968384824693203,0,"{""type"":""Point"",""coordinates"":[80.85456143588081,50.44818356587719]}"
1_2_340,0.31360000371932983,0.3591499924659729,0.2623000144958496,0.3615500032901764,0.10620000213384628,0.13009999692440033,0.272599995136261,0.19290000200271606,0.019255899149254865,-0.30417530828297074,Semey,-0.32343119382858276,0,"{""type"":""Point"",""coordinates"":[80.94605680319395,50.600516664693075]}"
1_2_343,0.35030001401901245,0.3135499954223633,0.29350000619888306,0.26089999079704285,0.1615999937057495,0.13819999992847443,0.2345999926328659,0.22994999587535858,-0.11153193277090409,-0.06305387748200271,Semey,0.048478055745363235,0,"{""type"":""Point"",""coordinates"":[80.74137736895393,50.34508765988631]}"
1_2_345,0.1995999962091446,0.18649999797344208,0.15139999985694885,0.14669999480247498,0.0885000005364418,0.08044999837875366,0.1598999947309494,0.15764999389648438,0.027304834634683882,0.03597831279974298,Semey,0.008673477917909622,0,"{""type"":""Point"",""coordinates"":[80.66291330185774,50.488224346468634]}"
1_2_348,0.2863999903202057,0.2505500018596649,0.24275000393390656,0.21344999969005585,0.17299999296665192,0.15440000593662262,0.21694999933242798,0.19460000097751617,-0.05612356845368768,-0.046195315970349156,Semey,0.009928252547979355,0,"{""type"":""Point"",""coordinates"":[80.50938304150453,50.53189146627077]}"
1_2_349,0.2048500031232834,0.20520000159740448,0.1500999927520752,0.16175000369548798,0.07199999690055847,0.07500000298023224,0.15889999270439148,0.15889999270439148,0.0284789655873821,-0.00888823022951878,Semey,-0.03736719489097595,0,"{""type"":""Point"",""coordinates"":[80.59460028241953,50.59134358291215]}"
1_2_350,0.3107999861240387,0.2833999991416931,0.2628999948501587,0.2505500018596649,0.1467999964952469,0.13089999556541443,0.2273000031709671,0.2101999968290329,-0.07262340233150585,-0.0875746177872356,Semey,-0.014951215125620365,0,"{""type"":""Point"",""coordinates"":[80.47667952181297,50.45228125055785]}"
1_2_351,0.25380000472068787,0.31610000133514404,0.18709999322891235,0.32280001044273376,0.08500000089406967,0.12470000237226486,0.290800005197525,0.1813499927520752,0.21699102806039264,-0.28057129186608526,Semey,-0.49756231904029846,0,"{""type"":""Point"",""coordinates"":[80.59853263650868,50.68617241788317]}"
1_2_353,0.15880000591278076,0.16920000314712524,0.07410000264644623,0.08844999969005585,0.027000000700354576,0.034699998795986176,0.35429999232292175,0.27399998903274536,0.6540616082325369,0.5119326668943467,Semey,-0.14212894439697266,0,"{""type"":""Point"",""coordinates"":[80.65428199597015,50.39574777710225]}"
1_2_356,0.25110000371932983,0.31459999084472656,0.19030000269412994,0.3269500136375427,0.08030000329017639,0.12780000269412994,0.2768000066280365,0.18029999732971191,0.1851851899113239,-0.28910796084201124,Semey,-0.47429314255714417,0,"{""type"":""Point"",""coordinates"":[80.57531138211196,50.678320052834565]}"
1_2_357,0.3276500105857849,0.3073500096797943,0.2702000141143799,0.25110000371932983,0.12250000238418579,0.11500000208616257,0.21525000035762787,0.21250000596046448,-0.1131939687271769,-0.08326142569653124,Semey,0.029932543635368347,0,"{""type"":""Point"",""coordinates"":[80.56121157038217,50.40312852350085]}"
1_2_358,0.31619998812675476,0.297650009393692,0.2806999981403351,0.275299996137619,0.1395999938249588,0.13930000364780426,0.2387000024318695,0.21969999372959137,-0.08086252534115454,-0.11232323948722303,Semey,-0.0314607135951519,0,"{""type"":""Point"",""coordinates"":[80.43232193634141,50.41149731395147]}"
1_2_361,0.27309998869895935,0.2655999958515167,0.22130000591278076,0.22419999539852142,0.12680000066757202,0.10405000299215317,0.21469999849796295,0.19975000619888306,-0.015137631532223847,-0.057671869577811216,Semey,-0.042534239590168,0,"{""type"":""Point"",""coordinates"":[80.58232394524777,50.56671951581631]}"
1_2_362,0.27274999022483826,0.2811500132083893,0.24539999663829803,0.2953999936580658,0.10980000346899033,0.10639999806880951,0.2154500037431717,0.15035000443458557,-0.06498859253625944,-0.32540659527570176,Semey,-0.26041799783706665,0,"{""type"":""Point"",""coordinates"":[80.96859225466198,50.63701500598469]}"
1_2_363,0.37389999628067017,0.3319999873638153,0.334199994802475,0.29249998927116394,0.1932000070810318,0.16699999570846558,0.24860000610351562,0.24005000293254852,-0.14687712519885046,-0.0984883806336666,Semey,0.04838874563574791,0,"{""type"":""Point"",""coordinates"":[80.66446539213304,50.328828372256325]}"
1_2_365,0.14464999735355377,0.14480000734329224,0.1096000000834465,0.10684999823570251,0.05660000070929527,0.05245000123977661,0.16580000519752502,0.1648000031709671,0.20406682656647573,0.21332598798154023,Semey,0.009259161539375782,0,"{""type"":""Point"",""coordinates"":[80.99128299481637,50.50008288890283]}"
1_2_366,0.16449999809265137,0.17155000567436218,0.12319999933242798,0.13015000522136688,0.0843999981880188,0.08174999803304672,0.16529999673366547,0.1671999990940094,0.14592720268735343,0.1246006165627845,Semey,-0.021326586604118347,0,"{""type"":""Point"",""coordinates"":[80.40025953950186,50.5606372147678]}"
1_2_368,0.3337000012397766,0.31424999237060547,0.29159998893737793,0.28185001015663147,0.14059999585151672,0.14329999685287476,0.2361000031232834,0.21645000576972961,-0.10517336867368114,-0.13124624181542607,Semey,-0.026072872802615166,0,"{""type"":""Point"",""coordinates"":[80.48383375522748,50.391234295483244]}"
1_2_369,0.30390000343322754,0.2877500057220459,0.23669999837875366,0.22210000455379486,0.14399999380111694,0.13819999992847443,0.2556999921798706,0.2504499852657318,0.03858650317917672,0.0599936119409593,Semey,0.0214071087539196,0,"{""type"":""Point"",""coordinates"":[80.74029477896053,50.32883191897937]}"
1_2_372,0.022700000554323196,0.03739999979734421,0.01489999983459711,0.030150000005960464,0.026100000366568565,0.035599999129772186,0.015300000086426735,0.024949999526143074,0.013245041485949226,-0.09437387520825032,Semey,-0.10761891305446625,0,"{""type"":""Point"",""coordinates"":[80.75172308865227,50.367085978573115]}"
1_2_373,0.35920000076293945,0.30375000834465027,0.304500013589859,0.24940000474452972,0.1615999937057495,0.125,0.2526000142097473,0.219200000166893,-0.09316100662407537,-0.06444729889267774,Semey,0.028713706880807877,0,"{""type"":""Point"",""coordinates"":[80.64499285810857,50.31837708165188]}"
1_2_374,0.2720000147819519,0.342849999666214,0.22419999539852142,0.34915000200271606,0.10040000081062317,0.12839999794960022,0.25200000405311584,0.19994999468326569,0.058378850664861835,-0.27171737064273666,Semey,-0.33009621500968933,0,"{""type"":""Point"",""coordinates"":[80.54731896929046,50.64473724385438]}"
1_2_375,0.31839999556541443,0.2872999906539917,0.28060001134872437,0.258899986743927,0.13500000536441803,0.1290999948978424,0.22509999573230743,0.20475000143051147,-0.10974889230627158,-0.11679065392975432,Semey,-0.00704176165163517,0,"{""type"":""Point"",""coordinates"":[80.40574270817213,50.51967933910246]}"
1_2_376,0.3440000116825104,0.3102000057697296,0.30230000615119934,0.2754000127315521,0.17980000376701355,0.16349999606609344,0.2483000010251999,0.24869999289512634,-0.09807483549250867,-0.05094451354660825,Semey,0.047130320221185684,0,"{""type"":""Point"",""coordinates"":[80.70584695429208,50.38932736884597]}"
1_2_380,0.17669999599456787,0.14419999718666077,0.08389999717473984,0.097850002348423,0.02759999968111515,0.04755000025033951,0.35359999537467957,0.15344999730587006,0.6164571492409221,0.2212494828250479,Semey,-0.3952076733112335,0,"{""type"":""Point"",""coordinates"":[80.48985408877901,50.39743322762186]}"
1_2_381,0.29109999537467957,0.25404998660087585,0.23659999668598175,0.210099995136261,0.1234000027179718,0.11089999973773956,0.21080000698566437,0.18594999611377716,-0.05766649416313461,-0.06097714822883865,Semey,-0.003310654079541564,0,"{""type"":""Point"",""coordinates"":[80.45672669890429,50.52427502146812]}"
1_2_383,0.32120001316070557,0.31005001068115234,0.2800999879837036,0.29589998722076416,0.13339999318122864,0.14010000228881836,0.2612999975681305,0.2085999995470047,-0.03472477081138228,-0.1730425965579764,Semey,-0.13831782341003418,0,"{""type"":""Point"",""coordinates"":[80.93358735505231,50.34202594082192]}"
1_2_387,0.08940000087022781,0.09279999881982803,0.04520000144839287,0.052400000393390656,0.02419999986886978,0.02775000035762787,0.186599999666214,0.17184999585151672,0.6100086175060454,0.5326644256781731,Semey,-0.07734419405460358,0,"{""type"":""Point"",""coordinates"":[80.9246311564755,50.675288492115534]}"
1_2_389,0.31610000133514404,0.2671000063419342,0.28130000829696655,0.23119999468326569,0.11860000342130661,0.09905000030994415,0.19750000536441803,0.17090000212192535,-0.17502088667819732,-0.1499626785387775,Semey,0.025058208033442497,0,"{""type"":""Point"",""coordinates"":[80.50312362286569,50.669393975348264]}"
1_2_391,0.08020000159740448,0.08500000089406967,0.04830000177025795,0.05530000105500221,0.023800000548362732,0.03085000067949295,0.13930000364780426,0.07090000063180923,0.4850746228645087,0.12361330719726371,Semey,-0.3614613115787506,0,"{""type"":""Point"",""coordinates"":[80.67227768104607,50.65573487334208]}"
1_2_392,0.17180000245571136,0.16120000183582306,0.12269999831914902,0.11990000307559967,0.07450000196695328,0.06719999760389328,0.16009999811649323,0.1555500030517578,0.13224894012986826,0.12942457499774007,Semey,-0.00282436516135931,0,"{""type"":""Point"",""coordinates"":[80.64535075693053,50.47796583083763]}"
1_2_394,0.20090000331401825,0.1965000033378601,0.14159999787807465,0.14890000224113464,0.09109999984502792,0.0799499973654747,0.19670000672340393,0.1780499964952469,0.16287321340783825,0.08915734628161222,Semey,-0.07371586561203003,0,"{""type"":""Point"",""coordinates"":[80.64948104913752,50.61643665678477]}"
1_2_395,0.3059000074863434,0.2630000114440918,0.25110000371932983,0.22619999945163727,0.12319999933242798,0.11580000072717667,0.20489999651908875,0.1762000024318695,-0.10131580521071386,-0.12425446517329432,Semey,-0.02293865941464901,0,"{""type"":""Point"",""coordinates"":[80.41907547992744,50.50309066135197]}"
1_2_398,0.2313999980688095,0.23109999299049377,0.18854999542236328,0.18700000643730164,0.08720000088214874,0.08380000293254852,0.1741500049829483,0.1774500012397766,-0.03970220684676927,-0.026203882552766546,Semey,0.01349832396954298,0,"{""type"":""Point"",""coordinates"":[80.4716406067193,50.56065075775702]}"
1_2_401,0.1324000060558319,0.13130000233650208,0.08079999685287476,0.08895000070333481,0.041450001299381256,0.046300001442432404,0.16339999437332153,0.16075000166893005,0.3382473402463659,0.28754505520008894,Semey,-0.0507022850215435,0,"{""type"":""Point"",""coordinates"":[80.77090111680556,50.696052689374525]}"
1_2_403,0.30219998955726624,0.29234999418258667,0.2298000007867813,0.2337000072002411,0.10779999941587448,0.10939999669790268,0.22579999268054962,0.2084999978542328,-0.00877964917380648,-0.05698780881493647,Semey,-0.04820815846323967,0,"{""type"":""Point"",""coordinates"":[80.61416985966798,50.66125967963408]}"
